카테고리,상품명,가격,작성일자,판매상태,URL
기타 중고물품,초등학생 부모님들 찾습니다,"1,500원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%B4%88%EB%93%B1%ED%95%99%EC%83%9D-%EB%B6%80%EB%AA%A8%EB%8B%98%EB%93%A4-%EC%B0%BE%EC%8A%B5%EB%8B%88%EB%8B%A4-cdg3j9yobiti/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
기타 중고물품,Arri plus 650 텅스텐 조명 팝니다.,"200,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/arri-plus-650-%ED%85%85%EC%8A%A4%ED%85%90-%EC%A1%B0%EB%AA%85-%ED%8C%9D%EB%8B%88%EB%8B%A4-jdmy1bvr4yhv/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
기타 중고물품,데상트 블랙 반바지,"2,000원",3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%8D%B0%EC%83%81%ED%8A%B8-%EB%B8%94%EB%9E%99-%EB%B0%98%EB%B0%94%EC%A7%80-dtq1fx3pfzoh/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
기타 중고물품,"헤라 피크닉매트, 돗자리","10,000원",3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%97%A4%EB%9D%BC-%ED%94%BC%ED%81%AC%EB%8B%89%EB%A7%A4%ED%8A%B8-%EB%8F%97%EC%9E%90%EB%A6%AC-wybi5pb91svm/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
기타 중고물품,로로피아나 정품 더스트백 (신발),"20,000원",끌올 7시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A1%9C%EB%A1%9C%ED%94%BC%EC%95%84%EB%82%98-%EC%A0%95%ED%92%88-%EB%8D%94%EC%8A%A4%ED%8A%B8%EB%B0%B1-%EC%8B%A0%EB%B0%9C-v26sfmvx4997/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
기타 중고물품,선정릉역근처 월주차 팝니다,"200,000원",끌올 9시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%84%A0%EC%A0%95%EB%A6%89%EC%97%AD%EA%B7%BC%EC%B2%98-%EC%9B%94%EC%A3%BC%EC%B0%A8-%ED%8C%9D%EB%8B%88%EB%8B%A4-9g8wsk38pedv/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
기타 중고물품,ROYAL WORCESTER TEAWARE 2 조 세트,"35,000원",끌올 11시간 전,판매중,https://www.daangn.com/kr/buy-sell/royal-worcester-teaware-2-%EC%A1%B0-%EC%84%B8%ED%8A%B8-zv71dqj4hyhz/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
기타 중고물품,COLCLOUGH 찻잔 2조 세트,"55,000원",끌올 11시간 전,판매중,https://www.daangn.com/kr/buy-sell/colclough-%EC%B0%BB%EC%9E%94-2%EC%A1%B0-%EC%84%B8%ED%8A%B8-4f7rr1n2kpv9/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
기타 중고물품,루이비통 팔찌 새거 팔아봐용^^,"63,000원",11시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A3%A8%EC%9D%B4%EB%B9%84%ED%86%B5-%ED%8C%94%EC%B0%8C-%EC%83%88%EA%B1%B0-%ED%8C%94%EC%95%84%EB%B4%90%EC%9A%A9-ey3gyvcpoqqu/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
기타 중고물품,"목발 실내, 실와 쓰던거 2개 1세트 일괄 1만원","10,000원",끌올 11시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%AA%A9%EB%B0%9C-%EC%8B%A4%EB%82%B4-%EC%8B%A4%EC%99%80-%EC%93%B0%EB%8D%98%EA%B1%B0-2%EA%B0%9C-1%EC%84%B8%ED%8A%B8-%EC%9D%BC%EA%B4%84-1%EB%A7%8C%EC%9B%90-c52fz4337prv/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
