카테고리,상품명,가격,작성일자,판매상태,URL
생활가전,짱귀여운 복들어오는 진로 두꺼비 개당판매가능,"13,000원",끌올 6분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%A7%B1%EA%B7%80%EC%97%AC%EC%9A%B4-%EB%B3%B5%EB%93%A4%EC%96%B4%EC%98%A4%EB%8A%94-%EC%A7%84%EB%A1%9C-%EB%91%90%EA%BA%BC%EB%B9%84-%EA%B0%9C%EB%8B%B9%ED%8C%90%EB%A7%A4%EA%B0%80%EB%8A%A5-muehziyv5dy9/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,삼성 공기청정기 AX40M3030WMD,"40,000원",16분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EA%B3%B5%EA%B8%B0%EC%B2%AD%EC%A0%95%EA%B8%B0-ax40m3030wmd-fgegpiuhwq3f/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,불멍 모닥불 가습기,"15,000원",끌올 26분 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B6%88%EB%A9%8D-%EB%AA%A8%EB%8B%A5%EB%B6%88-%EA%B0%80%EC%8A%B5%EA%B8%B0-kow5w4btcjsw/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,LG 트롬 워시타워 세탁/건조기,"950,000원",42분 전,판매중,https://www.daangn.com/kr/buy-sell/lg-%ED%8A%B8%EB%A1%AC-%EC%9B%8C%EC%8B%9C%ED%83%80%EC%9B%8C-%EC%84%B8%ED%83%81-%EA%B1%B4%EC%A1%B0%EA%B8%B0-y4rghf9wma1i/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,LG 퓨리케어 AS153HWWC 공기청정기,"250,000원",끌올 50분 전,판매중,https://www.daangn.com/kr/buy-sell/lg-%ED%93%A8%EB%A6%AC%EC%BC%80%EC%96%B4-as153hwwc-%EA%B3%B5%EA%B8%B0%EC%B2%AD%EC%A0%95%EA%B8%B0-jorqg5r49i98/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,패브릭 청소기 클렌하임 KLH-001,"70,000원",51분 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%8C%A8%EB%B8%8C%EB%A6%AD-%EC%B2%AD%EC%86%8C%EA%B8%B0-%ED%81%B4%EB%A0%8C%ED%95%98%EC%9E%84-klh-001-1pwga3fqchna/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,스마텍 캠핑용 실내용 탁상용 무선 선풍기 리모컨 LED 랜턴 가능 카키,"25,000원",끌올 56분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%EB%A7%88%ED%85%8D-%EC%BA%A0%ED%95%91%EC%9A%A9-%EC%8B%A4%EB%82%B4%EC%9A%A9-%ED%83%81%EC%83%81%EC%9A%A9-%EB%AC%B4%EC%84%A0-%EC%84%A0%ED%92%8D%EA%B8%B0-%EB%A6%AC%EB%AA%A8%EC%BB%A8-led-%EB%9E%9C%ED%84%B4-%EA%B0%80%EB%8A%A5-%EC%B9%B4%ED%82%A4-jkprf7eppydd/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,쿡스타 에어프라이어 오븐 33L,"200,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%BF%A1%EC%8A%A4%ED%83%80-%EC%97%90%EC%96%B4%ED%94%84%EB%9D%BC%EC%9D%B4%EC%96%B4-%EC%98%A4%EB%B8%90-33l-7pyqe8mqcqmy/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,아이닉 에어프라이어 16L,"70,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%EB%8B%89-%EC%97%90%EC%96%B4%ED%94%84%EB%9D%BC%EC%9D%B4%EC%96%B4-16l-opkooa4u4urf/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,쿠쿠 에어프라이어,"50,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%BF%A0%EC%BF%A0-%EC%97%90%EC%96%B4%ED%94%84%EB%9D%BC%EC%9D%B4%EC%96%B4-2yaeqcph783t/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,LG 코드제로 오브제컬렉션 A9S,"400,000원",2시간 전,예약중,https://www.daangn.com/kr/buy-sell/lg-%EC%BD%94%EB%93%9C%EC%A0%9C%EB%A1%9C-%EC%98%A4%EB%B8%8C%EC%A0%9C%EC%BB%AC%EB%A0%89%EC%85%98-a9s-qxvke78k5cya/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,쿠쿠 끓인물 냉온정수기,"100,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%BF%A0%EC%BF%A0-%EB%81%93%EC%9D%B8%EB%AC%BC-%EB%83%89%EC%98%A8%EC%A0%95%EC%88%98%EA%B8%B0-anqgodbvwjnx/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,키친아트 라팔 전기포트,"4,000원",끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%82%A4%EC%B9%9C%EC%95%84%ED%8A%B8-%EB%9D%BC%ED%8C%94-%EC%A0%84%EA%B8%B0%ED%8F%AC%ED%8A%B8-tq8w8h5s7jg6/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,로보락 Q8 Max+ 새상품,"500,000원",3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A1%9C%EB%B3%B4%EB%9D%BD-q8-max-%EC%83%88%EC%83%81%ED%92%88-jqkdrw5nhy4z/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,LG 휘센 에어컨 FQ20HADWBN(상태최상),"1,080,000원",끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/lg-%ED%9C%98%EC%84%BC-%EC%97%90%EC%96%B4%EC%BB%A8-fq20hadwbn-%EC%83%81%ED%83%9C%EC%B5%9C%EC%83%81-zri13xbd6bsn/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활가전,필립스 1000시리즈 면도기,"45,000원",끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%95%84%EB%A6%BD%EC%8A%A4-1000%EC%8B%9C%EB%A6%AC%EC%A6%88-%EB%A9%B4%EB%8F%84%EA%B8%B0-kjm81k6s1nyh/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
