카테고리,상품명,가격,작성일자,판매상태,URL
생활/주방,카카오프렌즈 볼발그레 칫솔 살균기 새상품,"15,000원",3분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%94%84%EB%A0%8C%EC%A6%88-%EB%B3%BC%EB%B0%9C%EA%B7%B8%EB%A0%88-%EC%B9%AB%EC%86%94-%EC%82%B4%EA%B7%A0%EA%B8%B0-%EC%83%88%EC%83%81%ED%92%88-4zi6mkrx6x5c/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,린나이 전기 튀김기,"150,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A6%B0%EB%82%98%EC%9D%B4-%EC%A0%84%EA%B8%B0-%ED%8A%80%EA%B9%80%EA%B8%B0-bqkgmtqrr4da/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,GRAND 전기 그리들,"150,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/grand-%EC%A0%84%EA%B8%B0-%EA%B7%B8%EB%A6%AC%EB%93%A4-g2j74q2v3q4v/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,마블머그 미사용(마지막 가갹수정),"5,000원",끌올 1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A7%88%EB%B8%94%EB%A8%B8%EA%B7%B8-%EB%AF%B8%EC%82%AC%EC%9A%A9-%EB%A7%88%EC%A7%80%EB%A7%89-%EA%B0%80%EA%B0%B9%EC%88%98%EC%A0%95-othyuougioun/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,델키 dk202 튀김기 판매합니다. 업소용 추천,"250,000원",끌올 1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%8D%B8%ED%82%A4-dk202-%ED%8A%80%EA%B9%80%EA%B8%B0-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-%EC%97%85%EC%86%8C%EC%9A%A9-%EC%B6%94%EC%B2%9C-99itfti5ojz9/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,BSW 인덕션 냄비 3종 새상품,"55,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/bsw-%EC%9D%B8%EB%8D%95%EC%85%98-%EB%83%84%EB%B9%84-3%EC%A2%85-%EC%83%88%EC%83%81%ED%92%88-ye2p6qw2fxta/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,(새제품)스타벅스 벚꽃 베어 보틀 500ml,"18,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%88%EC%A0%9C%ED%92%88-%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4-%EB%B2%9A%EA%BD%83-%EB%B2%A0%EC%96%B4-%EB%B3%B4%ED%8B%80-500ml-2bnaecju5x9u/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,그릭요거트 투웨이 용기 (미개봉),"8,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8-%ED%88%AC%EC%9B%A8%EC%9D%B4-%EC%9A%A9%EA%B8%B0-%EB%AF%B8%EA%B0%9C%EB%B4%89-36j1pyoitjdi/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,스타벅스 컬러체인징 리유저블컵 710ml 5ea,"24,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4-%EC%BB%AC%EB%9F%AC%EC%B2%B4%EC%9D%B8%EC%A7%95-%EB%A6%AC%EC%9C%A0%EC%A0%80%EB%B8%94%EC%BB%B5-710ml-5ea-24hxzxsybznq/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,플라스틱 용접기 (새상품),"20,000원",끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%94%8C%EB%9D%BC%EC%8A%A4%ED%8B%B1-%EC%9A%A9%EC%A0%91%EA%B8%B0-%EC%83%88%EC%83%81%ED%92%88-a9auex6axidv/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,백설 올리고당+카놀라유 새상품,"6,000원",끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B0%B1%EC%84%A4-%EC%98%AC%EB%A6%AC%EA%B3%A0%EB%8B%B9-%EC%B9%B4%EB%86%80%EB%9D%BC%EC%9C%A0-%EC%83%88%EC%83%81%ED%92%88-b2iicjen8f7m/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,레녹스/ 인덕션 /내열전골냄비/ 새거 /택포,"108,000원",끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A0%88%EB%85%B9%EC%8A%A4-%EC%9D%B8%EB%8D%95%EC%85%98-%EB%82%B4%EC%97%B4%EC%A0%84%EA%B3%A8%EB%83%84%EB%B9%84-%EC%83%88%EA%B1%B0-%ED%83%9D%ED%8F%AC-bqk7m3qmyv4e/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,3단 빨래통 정리함🧺,나눔,3시간 전,예약중,https://www.daangn.com/kr/buy-sell/3%EB%8B%A8-%EB%B9%A8%EB%9E%98%ED%86%B5-%EC%A0%95%EB%A6%AC%ED%95%A8-o1ucp2wm6cww/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,3단 분리수거 쓰레기통,나눔,3시간 전,판매중,https://www.daangn.com/kr/buy-sell/3%EB%8B%A8-%EB%B6%84%EB%A6%AC%EC%88%98%EA%B1%B0-%EC%93%B0%EB%A0%88%EA%B8%B0%ED%86%B5-iho4wn3tpweb/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,업소용 분쇄기 원샷 102호,"162,000원",끌올 4시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%85%EC%86%8C%EC%9A%A9-%EB%B6%84%EC%87%84%EA%B8%B0-%EC%9B%90%EC%83%B7-102%ED%98%B8-xnzcw7rfztrq/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,업소용 싱크대,"30,000원",끌올 4시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%85%EC%86%8C%EC%9A%A9-%EC%8B%B1%ED%81%AC%EB%8C%80-ravwnxzejsx4/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,우성 업소용 보온고,"100,000원",끌올 4시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%9A%B0%EC%84%B1-%EC%97%85%EC%86%8C%EC%9A%A9-%EB%B3%B4%EC%98%A8%EA%B3%A0-v4153a624js4/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,진공 포장기(쿨비녹스) 팝니다,"20,000원",끌올 4시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%A7%84%EA%B3%B5-%ED%8F%AC%EC%9E%A5%EA%B8%B0-%EC%BF%A8%EB%B9%84%EB%85%B9%EC%8A%A4-%ED%8C%9D%EB%8B%88%EB%8B%A4-tm2oeuuhcwvx/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,락앤락 살롱 IH 인덕션1구,"20,000원",4시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%9D%BD%EC%95%A4%EB%9D%BD-%EC%82%B4%EB%A1%B1-ih-%EC%9D%B8%EB%8D%95%EC%85%981%EA%B5%AC-d4mv8jkbxwc7/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,빨래 건조대 2개,나눔,4시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B9%A8%EB%9E%98-%EA%B1%B4%EC%A1%B0%EB%8C%80-2%EA%B0%9C-537k8ku1d2fu/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,"zafferano자페라노 샴페인, 와인잔 6p(박스채새제품)","90,000원",끌올 4시간 전,판매중,https://www.daangn.com/kr/buy-sell/zafferano%EC%9E%90%ED%8E%98%EB%9D%BC%EB%85%B8-%EC%83%B4%ED%8E%98%EC%9D%B8-%EC%99%80%EC%9D%B8%EC%9E%94-6p-%EB%B0%95%EC%8A%A4%EC%B1%84%EC%83%88%EC%A0%9C%ED%92%88-nkg88iq5va4j/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,내셔널지오그래픽 텀블러 (미개봉새상품),"18,000원",끌올 4시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%82%B4%EC%85%94%EB%84%90%EC%A7%80%EC%98%A4%EA%B7%B8%EB%9E%98%ED%94%BD-%ED%85%80%EB%B8%94%EB%9F%AC-%EB%AF%B8%EA%B0%9C%EB%B4%89%EC%83%88%EC%83%81%ED%92%88-d68uacsoxd7h/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,바우젠 전해수기,"76,000원",끌올 5시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B0%94%EC%9A%B0%EC%A0%A0-%EC%A0%84%ED%95%B4%EC%88%98%EA%B8%B0-fw5nfxi5ak9c/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,걸이식 빨래 건조대 미개봉제품,"3,500원",끌올 5시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B1%B8%EC%9D%B4%EC%8B%9D-%EB%B9%A8%EB%9E%98-%EA%B1%B4%EC%A1%B0%EB%8C%80-%EB%AF%B8%EA%B0%9C%EB%B4%89%EC%A0%9C%ED%92%88-yuia9j45ihou/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,웨스퍼 정수기 필터 브리타 정수기 필터 낱개,"2,000원",끌올 5시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%9B%A8%EC%8A%A4%ED%8D%BC-%EC%A0%95%EC%88%98%EA%B8%B0-%ED%95%84%ED%84%B0-%EB%B8%8C%EB%A6%AC%ED%83%80-%EC%A0%95%EC%88%98%EA%B8%B0-%ED%95%84%ED%84%B0-%EB%82%B1%EA%B0%9C-2u4d85kpu719/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,캔들 심지가위 (윅트리머) 윅디퍼 새상품,"6,000원",5시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%BA%94%EB%93%A4-%EC%8B%AC%EC%A7%80%EA%B0%80%EC%9C%84-%EC%9C%85%ED%8A%B8%EB%A6%AC%EB%A8%B8-%EC%9C%85%EB%94%94%ED%8D%BC-%EC%83%88%EC%83%81%ED%92%88-x45p7m5i5561/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,이케아 파스타 접시,"20,000원",5시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%9D%B4%EC%BC%80%EC%95%84-%ED%8C%8C%EC%8A%A4%ED%83%80-%EC%A0%91%EC%8B%9C-eaxff9akrvzh/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,화요 20주년 기념 공병,"30,000원",끌올 5시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%99%94%EC%9A%94-20%EC%A3%BC%EB%85%84-%EA%B8%B0%EB%85%90-%EA%B3%B5%EB%B3%91-mhs39mb57a4o/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,스타벅스 블랙 텀블러 473ml 새상품,"11,000원",끌올 5시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4-%EB%B8%94%EB%9E%99-%ED%85%80%EB%B8%94%EB%9F%AC-473ml-%EC%83%88%EC%83%81%ED%92%88-g1ifpua6raqq/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,글로레카 샴페인잔 6개 GL3096 (새상품),"15,000원",끌올 6시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B8%80%EB%A1%9C%EB%A0%88%EC%B9%B4-%EC%83%B4%ED%8E%98%EC%9D%B8%EC%9E%94-6%EA%B0%9C-gl3096-%EC%83%88%EC%83%81%ED%92%88-x1xbciwqfirf/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,오덴세 편수냄비16,"20,000원",끌올 7시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%98%A4%EB%8D%B4%EC%84%B8-%ED%8E%B8%EC%88%98%EB%83%84%EB%B9%8416-6o8tvk6pikvj/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,3단우산 3가지,1원,끌올 7시간 전,판매중,https://www.daangn.com/kr/buy-sell/3%EB%8B%A8%EC%9A%B0%EC%82%B0-3%EA%B0%80%EC%A7%80-htfsm9s7zhpm/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,대니 맥캔지 오일 블루세이지&씨솔트,"20,000원",끌올 7시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%8C%80%EB%8B%88-%EB%A7%A5%EC%BA%94%EC%A7%80-%EC%98%A4%EC%9D%BC-%EB%B8%94%EB%A3%A8%EC%84%B8%EC%9D%B4%EC%A7%80-%EC%94%A8%EC%86%94%ED%8A%B8-a3jjv9tdywog/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,샐러드마스터 사각팬,"170,000원",끌올 8시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%90%EB%9F%AC%EB%93%9C%EB%A7%88%EC%8A%A4%ED%84%B0-%EC%82%AC%EA%B0%81%ED%8C%AC-822sfxg8w5bb/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,업소용 조리대,"30,000원",8시간 전,예약중,https://www.daangn.com/kr/buy-sell/%EC%97%85%EC%86%8C%EC%9A%A9-%EC%A1%B0%EB%A6%AC%EB%8C%80-1niffbj6hr54/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,베르사체 민드레 도 플레이트 22cm,"78,000원",끌올 8시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B2%A0%EB%A5%B4%EC%82%AC%EC%B2%B4-%EB%AF%BC%EB%93%9C%EB%A0%88-%EB%8F%84-%ED%94%8C%EB%A0%88%EC%9D%B4%ED%8A%B8-22cm-rhkwydu4wyjc/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,구떼 실렉시 높은 마들렌 20구 (우녹스 오븐 전용) 460x340mm,"32,000원",끌올 8시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B5%AC%EB%96%BC-%EC%8B%A4%EB%A0%89%EC%8B%9C-%EB%86%92%EC%9D%80-%EB%A7%88%EB%93%A4%EB%A0%8C-20%EA%B5%AC-%EC%9A%B0%EB%85%B9%EC%8A%A4-%EC%98%A4%EB%B8%90-%EC%A0%84%EC%9A%A9-460x340mm-bto2b41rrdht/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,GUY DEMARLE 실팡 타공 매트 한정수량 SILPAIN Baking Mat 프랑스,"35,000원",끌올 8시간 전,판매중,https://www.daangn.com/kr/buy-sell/guy-demarle-%EC%8B%A4%ED%8C%A1-%ED%83%80%EA%B3%B5-%EB%A7%A4%ED%8A%B8-%ED%95%9C%EC%A0%95%EC%88%98%EB%9F%89-silpain-baking-mat-%ED%94%84%EB%9E%91%EC%8A%A4-a8wtemy5ss9z/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,실리코마트 SF090 빅 직사각 사바랭 링고토 8구,"40,000원",끌올 8시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8B%A4%EB%A6%AC%EC%BD%94%EB%A7%88%ED%8A%B8-sf090-%EB%B9%85-%EC%A7%81%EC%82%AC%EA%B0%81-%EC%82%AC%EB%B0%94%EB%9E%AD-%EB%A7%81%EA%B3%A0%ED%86%A0-8%EA%B5%AC-qcmzeijj72de/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,쿠잉전자 66L 냉동고 팝니다,"70,000원",9시간 전,판매완료,https://www.daangn.com/kr/buy-sell/%EC%BF%A0%EC%9E%89%EC%A0%84%EC%9E%90-66l-%EB%83%89%EB%8F%99%EA%B3%A0-%ED%8C%9D%EB%8B%88%EB%8B%A4-hbmrsdze42zc/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,포트메리온 대접시2개 커피잔2세트 <새상품> 브런치세트,"70,000원",끌올 9시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%8F%AC%ED%8A%B8%EB%A9%94%EB%A6%AC%EC%98%A8-%EB%8C%80%EC%A0%91%EC%8B%9C2%EA%B0%9C-%EC%BB%A4%ED%94%BC%EC%9E%942%EC%84%B8%ED%8A%B8-%EC%83%88%EC%83%81%ED%92%88-%EB%B8%8C%EB%9F%B0%EC%B9%98%EC%84%B8%ED%8A%B8-o577qzrfz33s/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,아비에무아 트래블머그,"20,000원",끌올 9시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EB%B9%84%EC%97%90%EB%AC%B4%EC%95%84-%ED%8A%B8%EB%9E%98%EB%B8%94%EB%A8%B8%EA%B7%B8-rkkktoa2m93q/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,실링필름 130x200 2개 투명색,"25,000원",9시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8B%A4%EB%A7%81%ED%95%84%EB%A6%84-130x200-2%EA%B0%9C-%ED%88%AC%EB%AA%85%EC%83%89-r82irjadwupa/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,선릉역 10번출구. 월주차. 자주식.장기시 15만원,"170,000원",끌올 9시간 전,판매완료,https://www.daangn.com/kr/buy-sell/%EC%84%A0%EB%A6%89%EC%97%AD-10%EB%B2%88%EC%B6%9C%EA%B5%AC-%EC%9B%94%EC%A3%BC%EC%B0%A8-%EC%9E%90%EC%A3%BC%EC%8B%9D-%EC%9E%A5%EA%B8%B0%EC%8B%9C-15%EB%A7%8C%EC%9B%90-ye9v4nhnz9xk/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
생활/주방,muuto 조명과 이딸라 받침,"290,000원",끌올 10시간 전,판매중,https://www.daangn.com/kr/buy-sell/muuto-%EC%A1%B0%EB%AA%85%EA%B3%BC-%EC%9D%B4%EB%94%B8%EB%9D%BC-%EB%B0%9B%EC%B9%A8-9udpgtcc7ijh/?in=%EB%85%BC%ED%98%84%EB%8F%99-6031
