카테고리,상품명,가격,작성일자,판매상태,URL
스포츠/레저,나이키 르브론 20 보르도 245mm,"29,000원",끌올 1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%82%98%EC%9D%B4%ED%82%A4-%EB%A5%B4%EB%B8%8C%EB%A1%A0-20-%EB%B3%B4%EB%A5%B4%EB%8F%84-245mm-1vxn6i7qge7a/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,장 미쉘 바스키아 골프화 230,"29,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%9E%A5-%EB%AF%B8%EC%89%98-%EB%B0%94%EC%8A%A4%ED%82%A4%EC%95%84-%EA%B3%A8%ED%94%84%ED%99%94-230-dygqkia9zvdm/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,나이키 프리 플라이니트 290,"25,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%82%98%EC%9D%B4%ED%82%A4-%ED%94%84%EB%A6%AC-%ED%94%8C%EB%9D%BC%EC%9D%B4%EB%8B%88%ED%8A%B8-290-apuw2mjjbqw1/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,풋조이 하이퍼플렉스 보아 골프화 (실사이즈255),"52,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%92%8B%EC%A1%B0%EC%9D%B4-%ED%95%98%EC%9D%B4%ED%8D%BC%ED%94%8C%EB%A0%89%EC%8A%A4-%EB%B3%B4%EC%95%84-%EA%B3%A8%ED%94%84%ED%99%94-%EC%8B%A4%EC%82%AC%EC%9D%B4%EC%A6%88255-a96nnf83c3cv/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,테일러메이드 투어백,"300,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%85%8C%EC%9D%BC%EB%9F%AC%EB%A9%94%EC%9D%B4%EB%93%9C-%ED%88%AC%EC%96%B4%EB%B0%B1-5kvbttcepga5/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,LG 트윈스 패밀리 유니폼 새상품(홍창기 자수마킹),"100,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/lg-%ED%8A%B8%EC%9C%88%EC%8A%A4-%ED%8C%A8%EB%B0%80%EB%A6%AC-%EC%9C%A0%EB%8B%88%ED%8F%BC-%EC%83%88%EC%83%81%ED%92%88-%ED%99%8D%EC%B0%BD%EA%B8%B0-%EC%9E%90%EC%88%98%EB%A7%88%ED%82%B9-bsrnoe75w63f/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,jds헬멧,"55,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/jds%ED%97%AC%EB%A9%A7-fy7caiye7wmq/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,헬리녹스 노나돔 4.0 텐트 신품,"2,450,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%97%AC%EB%A6%AC%EB%85%B9%EC%8A%A4-%EB%85%B8%EB%82%98%EB%8F%94-4-0-%ED%85%90%ED%8A%B8-%EC%8B%A0%ED%92%88-qbunkocinig6/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,혼마 여성용 골프채 세트(연습용),"300,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%98%BC%EB%A7%88-%EC%97%AC%EC%84%B1%EC%9A%A9-%EA%B3%A8%ED%94%84%EC%B1%84-%EC%84%B8%ED%8A%B8-%EC%97%B0%EC%8A%B5%EC%9A%A9-d3jp8r7orpz3/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,김광현 SK 와이번스 올드 유니폼 100 새상품 미착용,"35,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B9%80%EA%B4%91%ED%98%84-sk-%EC%99%80%EC%9D%B4%EB%B2%88%EC%8A%A4-%EC%98%AC%EB%93%9C-%EC%9C%A0%EB%8B%88%ED%8F%BC-100-%EC%83%88%EC%83%81%ED%92%88-%EB%AF%B8%EC%B0%A9%EC%9A%A9-c3uwatifqa8v/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,아디다스 공홈 코드 필요한 분,나눔,2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EB%94%94%EB%8B%A4%EC%8A%A4-%EA%B3%B5%ED%99%88-%EC%BD%94%EB%93%9C-%ED%95%84%EC%9A%94%ED%95%9C-%EB%B6%84-fb5t4puvoymp/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,살로몬 X Ultra 04W 등산화 새상품,"130,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%82%B4%EB%A1%9C%EB%AA%AC-x-ultra-04w-%EB%93%B1%EC%82%B0%ED%99%94-%EC%83%88%EC%83%81%ED%92%88-689t3g9wasek/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,healthybros요가매트,"29,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/healthybros%EC%9A%94%EA%B0%80%EB%A7%A4%ED%8A%B8-vtuxottmcwtt/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,헬멧,"15,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%97%AC%EB%A9%A7-fr8b9vsgpb86/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,두산베어스 마그넷 - 아디다스 반다나 교환 구합니다,나눔,끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%91%90%EC%82%B0%EB%B2%A0%EC%96%B4%EC%8A%A4-%EB%A7%88%EA%B7%B8%EB%84%B7-%EC%95%84%EB%94%94%EB%8B%A4%EC%8A%A4-%EB%B0%98%EB%8B%A4%EB%82%98-%EA%B5%90%ED%99%98-%EA%B5%AC%ED%95%A9%EB%8B%88%EB%8B%A4-qb6n1vgmibb4/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,"캘러웨이 MD3 웻지 52도,58도","60,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%BA%98%EB%9F%AC%EC%9B%A8%EC%9D%B4-md3-%EC%9B%BB%EC%A7%80-52%EB%8F%84-58%EB%8F%84-33vhhkg2yg7e/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,캘러웨이 AI스모크 드라이버 9도 5s,"350,000원",2시간 전,예약중,https://www.daangn.com/kr/buy-sell/%EC%BA%98%EB%9F%AC%EC%9B%A8%EC%9D%B4-ai%EC%8A%A4%EB%AA%A8%ED%81%AC-%EB%93%9C%EB%9D%BC%EC%9D%B4%EB%B2%84-9%EB%8F%84-5s-cximtce8465m/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,"노스페이스 백팩,배낭(34L)","30,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%85%B8%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B0%B1%ED%8C%A9-%EB%B0%B0%EB%82%AD-34l-nvm599mqr7vw/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,KBO 카드 기아 일괄 판매 ⚾️,"3,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/kbo-%EC%B9%B4%EB%93%9C-%EA%B8%B0%EC%95%84-%EC%9D%BC%EA%B4%84-%ED%8C%90%EB%A7%A4-fp12a84w4xes/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
스포츠/레저,세발자전거 16인치 블랙 시트형 거진 새거,"180,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%84%B8%EB%B0%9C%EC%9E%90%EC%A0%84%EA%B1%B0-16%EC%9D%B8%EC%B9%98-%EB%B8%94%EB%9E%99-%EC%8B%9C%ED%8A%B8%ED%98%95-%EA%B1%B0%EC%A7%84-%EC%83%88%EA%B1%B0-sexn3feipwxt/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
