카테고리,상품명,가격,작성일자,판매상태,URL
가공식품,(미개봉) 달바 비거너리 콜라겐 부스터 (최대 함량 3270 mg),"17,000원",끌올 17분 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%AF%B8%EA%B0%9C%EB%B4%89-%EB%8B%AC%EB%B0%94-%EB%B9%84%EA%B1%B0%EB%84%88%EB%A6%AC-%EC%BD%9C%EB%9D%BC%EA%B2%90-%EB%B6%80%EC%8A%A4%ED%84%B0-%EC%B5%9C%EB%8C%80-%ED%95%A8%EB%9F%89-3270-mg-5ohvhpgfthcm/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가공식품,Bacha coffee 바차커피,"30,000원",58분 전,판매중,https://www.daangn.com/kr/buy-sell/bacha-coffee-%EB%B0%94%EC%B0%A8%EC%BB%A4%ED%94%BC-q2rqdgacb5e7/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가공식품,쿨피스 복숭아캔,나눔,1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%BF%A8%ED%94%BC%EC%8A%A4-%EB%B3%B5%EC%88%AD%EC%95%84%EC%BA%94-e66u1uavva29/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가공식품,동원참치 스페셜 S호 선물세트,"25,000원",끌올 1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%8F%99%EC%9B%90%EC%B0%B8%EC%B9%98-%EC%8A%A4%ED%8E%98%EC%85%9C-s%ED%98%B8-%EC%84%A0%EB%AC%BC%EC%84%B8%ED%8A%B8-2sr9kafy1fvz/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가공식품,하림 오!늘단백 밀크초코 피스타치오,"19,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%95%98%EB%A6%BC-%EC%98%A4-%EB%8A%98%EB%8B%A8%EB%B0%B1-%EB%B0%80%ED%81%AC%EC%B4%88%EC%BD%94-%ED%94%BC%EC%8A%A4%ED%83%80%EC%B9%98%EC%98%A4-cfn21afscobq/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가공식품,(미개봉새상품) 다이어트!!!!! 유기농 레몬즙 🍋 필요하시면 일단 연락주세요,"9,500원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%AF%B8%EA%B0%9C%EB%B4%89%EC%83%88%EC%83%81%ED%92%88-%EB%8B%A4%EC%9D%B4%EC%96%B4%ED%8A%B8-%EC%9C%A0%EA%B8%B0%EB%86%8D-%EB%A0%88%EB%AA%AC%EC%A6%99-%ED%95%84%EC%9A%94%ED%95%98%EC%8B%9C%EB%A9%B4-%EC%9D%BC%EB%8B%A8-%EC%97%B0%EB%9D%BD%EC%A3%BC%EC%84%B8%EC%9A%94-svt9pgn2ytat/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가공식품,퍼시피그 젤리(김희선 비건 젤리) 3개,"15,000원",끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%8D%BC%EC%8B%9C%ED%94%BC%EA%B7%B8-%EC%A0%A4%EB%A6%AC-%EA%B9%80%ED%9D%AC%EC%84%A0-%EB%B9%84%EA%B1%B4-%EC%A0%A4%EB%A6%AC-3%EA%B0%9C-jcpec5xazrow/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가공식품,레이디 플러스 양배추 분말 스틱,나눔,3시간 전,예약중,https://www.daangn.com/kr/buy-sell/%EB%A0%88%EC%9D%B4%EB%94%94-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EC%96%91%EB%B0%B0%EC%B6%94-%EB%B6%84%EB%A7%90-%EC%8A%A4%ED%8B%B1-bfbsgsryb9ci/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가공식품,설악산 꿀 3종 팝니다 !,"30,000원",끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%84%A4%EC%95%85%EC%82%B0-%EA%BF%80-3%EC%A2%85-%ED%8C%9D%EB%8B%88%EB%8B%A4-8ccjx7qf5sn4/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가공식품,"박은영 셰프의 마라잡채 만두, 동파육 만두","6,900원",4시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B0%95%EC%9D%80%EC%98%81-%EC%85%B0%ED%94%84%EC%9D%98-%EB%A7%88%EB%9D%BC%EC%9E%A1%EC%B1%84-%EB%A7%8C%EB%91%90-%EB%8F%99%ED%8C%8C%EC%9C%A1-%EB%A7%8C%EB%91%90-z4p2pz4wvz2t/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
