카테고리,상품명,가격,닉네임,작성일자,URL
유아도서,저니스 Journeys K.1 K.2,"30,000원",eve,끌올 17분 전,https://www.daangn.com/kr/buy-sell/%EC%A0%80%EB%8B%88%EC%8A%A4-journeys-k-1-k-2-36j2kt95v551/?in=%EC%86%A1%EB%8F%84%EB%8F%99-6543
유아도서,하야시아키코 4권 일괄,"3,000원",fanjini,끌올 22분 전,https://www.daangn.com/kr/buy-sell/%ED%95%98%EC%95%BC%EC%8B%9C%EC%95%84%ED%82%A4%EC%BD%94-4%EA%B6%8C-%EC%9D%BC%EA%B4%84-v8znnc4kyds3/?in=%EC%86%A1%EB%8F%84%EB%8F%99-6543
유아도서,교원 반짝이는 지식별 (우리과학책 필요시드림,"5,000원",샤인,끌올 32분 전,https://www.daangn.com/kr/buy-sell/%EA%B5%90%EC%9B%90-%EB%B0%98%EC%A7%9D%EC%9D%B4%EB%8A%94-%EC%A7%80%EC%8B%9D%EB%B3%84-%EC%9A%B0%EB%A6%AC%EA%B3%BC%ED%95%99%EC%B1%85-%ED%95%84%EC%9A%94%EC%8B%9C%EB%93%9C%EB%A6%BC-wa6o7od7sacg/?in=%EC%86%A1%EB%8F%84%EB%8F%99-6543
유아도서,소리나는 책,"8,000원",코코,58분 전,https://www.daangn.com/kr/buy-sell/%EC%86%8C%EB%A6%AC%EB%82%98%EB%8A%94-%EC%B1%85-m7wa86pws1oz/?in=%EC%86%A1%EB%8F%84%EB%8F%99-6543
유아도서,웅진 이야기책방,"5,000원",카라,끌올 1시간 전,https://www.daangn.com/kr/buy-sell/%EC%9B%85%EC%A7%84-%EC%9D%B4%EC%95%BC%EA%B8%B0%EC%B1%85%EB%B0%A9-cc12bhokh24z/?in=%EC%86%A1%EB%8F%84%EB%8F%99-6543
