카테고리,상품명,가격,작성일자,판매상태,URL
디지털기기,인물추적 스마트폰홀더 AI센서 스마트홀더 자동트래킹짐벌,"35,000원",끌올 4시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%9D%B8%EB%AC%BC%EC%B6%94%EC%A0%81-%EC%8A%A4%EB%A7%88%ED%8A%B8%ED%8F%B0%ED%99%80%EB%8D%94-ai%EC%84%BC%EC%84%9C-%EC%8A%A4%EB%A7%88%ED%8A%B8%ED%99%80%EB%8D%94-%EC%9E%90%EB%8F%99%ED%8A%B8%EB%9E%98%ED%82%B9%EC%A7%90%EB%B2%8C-qzg556n4wwub/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,갤럭시 Z 폴드6 자급제 256GB,"1,250,000원",끌올 4시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B0%A4%EB%9F%AD%EC%8B%9C-z-%ED%8F%B4%EB%93%9C6-%EC%9E%90%EA%B8%89%EC%A0%9C-256gb-m3vq3x1coa7t/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,아이폰 SE 1세대 로즈골드 16GB 배터리100% 무음카메라,"170,000원",4시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-se-1%EC%84%B8%EB%8C%80-%EB%A1%9C%EC%A6%88%EA%B3%A8%EB%93%9C-16gb-%EB%B0%B0%ED%84%B0%EB%A6%AC100-%EB%AC%B4%EC%9D%8C%EC%B9%B4%EB%A9%94%EB%9D%BC-v62j3gzdgzdi/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,가민 포러너 965 스마트워치,"700,000원",4시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B0%80%EB%AF%BC-%ED%8F%AC%EB%9F%AC%EB%84%88-965-%EC%8A%A4%EB%A7%88%ED%8A%B8%EC%9B%8C%EC%B9%98-x4ryhojgj3vf/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,아이패드 에어 11 M2 256GB wifi스그 팝니다,"850,000원",끌올 5시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8C%A8%EB%93%9C-%EC%97%90%EC%96%B4-11-m2-256gb-wifi%EC%8A%A4%EA%B7%B8-%ED%8C%9D%EB%8B%88%EB%8B%A4-ha3xxvbpph1x/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,아이폰16프로 256 팝니다 기스나 흠집없어요,"1,300,000원",끌올 5시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016%ED%94%84%EB%A1%9C-256-%ED%8C%9D%EB%8B%88%EB%8B%A4-%EA%B8%B0%EC%8A%A4%EB%82%98-%ED%9D%A0%EC%A7%91%EC%97%86%EC%96%B4%EC%9A%94-p7t69vopngrj/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,갤럭시 플립6 팝니다,"650,000원",5시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B0%A4%EB%9F%AD%EC%8B%9C-%ED%94%8C%EB%A6%BD6-%ED%8C%9D%EB%8B%88%EB%8B%A4-jo36yywd3iwh/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,삼성 커브드 모니터 32인치,"150,000원",5시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EC%BB%A4%EB%B8%8C%EB%93%9C-%EB%AA%A8%EB%8B%88%ED%84%B0-32%EC%9D%B8%EC%B9%98-dfyj47j2jqur/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,맥북프로 M1 16인치 2021 / 1TB / 배터리 90% / 상태 좋음 / 풀박,"1,600,000원",끌올 5시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A7%A5%EB%B6%81%ED%94%84%EB%A1%9C-m1-16%EC%9D%B8%EC%B9%98-2021-1tb-%EB%B0%B0%ED%84%B0%EB%A6%AC-90-%EC%83%81%ED%83%9C-%EC%A2%8B%EC%9D%8C-%ED%92%80%EB%B0%95-y9q6v5kz5uft/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,LG 울트라 화이트 노트북 판매합니다.,"285,000원",끌올 5시간 전,판매중,https://www.daangn.com/kr/buy-sell/lg-%EC%9A%B8%ED%8A%B8%EB%9D%BC-%ED%99%94%EC%9D%B4%ED%8A%B8-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-wr4ij5zs4r7t/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
