카테고리,상품명,가격,작성일자,판매상태,URL
기타 중고물품,야요이쿠사마 판화,"2,900,000원",32분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%BC%EC%9A%94%EC%9D%B4%EC%BF%A0%EC%82%AC%EB%A7%88-%ED%8C%90%ED%99%94-9smkr4mnszm5/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
기타 중고물품,빈 술병 팔아요 (개별 가능),"25,000원",끌올 4시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B9%88-%EC%88%A0%EB%B3%91-%ED%8C%94%EC%95%84%EC%9A%94-%EA%B0%9C%EB%B3%84-%EA%B0%80%EB%8A%A5-q1maqpeg88p6/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
기타 중고물품,페이퍼타올기,"45,000원",끌올 6시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%8E%98%EC%9D%B4%ED%8D%BC%ED%83%80%EC%98%AC%EA%B8%B0-78c4srp6uqsp/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
기타 중고물품,라벨지 (47×26.9),"20,000원",끌올 6시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%9D%BC%EB%B2%A8%EC%A7%80-47-26-9-5rox8mak6oj3/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
기타 중고물품,초음파기,"350,000원",끌올 6시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%B4%88%EC%9D%8C%ED%8C%8C%EA%B8%B0-t8yqfn6b8gbr/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
기타 중고물품,엘지 B471S32 샤인 멀티냉각 480리터 냉장고.,"270,000원",끌올 6시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%98%EC%A7%80-b471s32-%EC%83%A4%EC%9D%B8-%EB%A9%80%ED%8B%B0%EB%83%89%EA%B0%81-480%EB%A6%AC%ED%84%B0-%EB%83%89%EC%9E%A5%EA%B3%A0-3em95rt6wb9s/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
기타 중고물품,23년형 카니발 사이드스탭 팝니다,"60,000원",7시간 전,판매중,https://www.daangn.com/kr/buy-sell/23%EB%85%84%ED%98%95-%EC%B9%B4%EB%8B%88%EB%B0%9C-%EC%82%AC%EC%9D%B4%EB%93%9C%EC%8A%A4%ED%83%AD-%ED%8C%9D%EB%8B%88%EB%8B%A4-wu5de4w5ixkz/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
기타 중고물품,자동 와인오프너 SET AURA-SW50 (미사용),"20,000원",8시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%9E%90%EB%8F%99-%EC%99%80%EC%9D%B8%EC%98%A4%ED%94%84%EB%84%88-set-aura-sw50-%EB%AF%B8%EC%82%AC%EC%9A%A9-6u3cm3ugtzc3/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
기타 중고물품,에어캐스트 워커 깁스 M(보행보조워커),"46,000원",끌올 11시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%90%EC%96%B4%EC%BA%90%EC%8A%A4%ED%8A%B8-%EC%9B%8C%EC%BB%A4-%EA%B9%81%EC%8A%A4-m-%EB%B3%B4%ED%96%89%EB%B3%B4%EC%A1%B0%EC%9B%8C%EC%BB%A4-q7y58kotc17s/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
기타 중고물품,스타벅스 에코 텀블러 쿠폰 (개인컵사용시 톨사이즈 무료) 7.4 까지,"3,900원",11시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4-%EC%97%90%EC%BD%94-%ED%85%80%EB%B8%94%EB%9F%AC-%EC%BF%A0%ED%8F%B0-%EA%B0%9C%EC%9D%B8%EC%BB%B5%EC%82%AC%EC%9A%A9%EC%8B%9C-%ED%86%A8%EC%82%AC%EC%9D%B4%EC%A6%88-%EB%AC%B4%EB%A3%8C-7-4-%EA%B9%8C%EC%A7%80-axd6rb4fxap8/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
