카테고리,상품명,가격,작성일자,판매상태,URL
여성잡화,샤넬 귀걸이 핑크,"50,000원",1분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%A4%EB%84%AC-%EA%B7%80%EA%B1%B8%EC%9D%B4-%ED%95%91%ED%81%AC-ojdh39rt6821/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,컨버스 원스타 하이탑 270,"10,000원",끌올 2분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%BB%A8%EB%B2%84%EC%8A%A4-%EC%9B%90%EC%8A%A4%ED%83%80-%ED%95%98%EC%9D%B4%ED%83%91-270-r1dazuyn68ts/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,불가리 귀걸이,"40,000원",3분 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B6%88%EA%B0%80%EB%A6%AC-%EA%B7%80%EA%B1%B8%EC%9D%B4-27qfvyawq9u5/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,샤넬 샌들 39,"1,850,000원",3분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%A4%EB%84%AC-%EC%83%8C%EB%93%A4-39-txvr9ibu7whc/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,샤넬 24p 화이트 cc로고 링 귀걸이,"700,000원",3분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%A4%EB%84%AC-24p-%ED%99%94%EC%9D%B4%ED%8A%B8-cc%EB%A1%9C%EA%B3%A0-%EB%A7%81-%EA%B7%80%EA%B1%B8%EC%9D%B4-s9f4kep44oyz/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,미우미우 귀걸이 화이트,"40,000원",4분 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%AF%B8%EC%9A%B0%EB%AF%B8%EC%9A%B0-%EA%B7%80%EA%B1%B8%EC%9D%B4-%ED%99%94%EC%9D%B4%ED%8A%B8-ywy1objdizg2/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,ZARMOI 가방,"80,000원",끌올 4분 전,판매중,https://www.daangn.com/kr/buy-sell/zarmoi-%EA%B0%80%EB%B0%A9-852ipwabe2sr/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,불가리 귀걸이 링,"40,000원",5분 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B6%88%EA%B0%80%EB%A6%AC-%EA%B7%80%EA%B1%B8%EC%9D%B4-%EB%A7%81-8k4g6zmg6bc5/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,Debeers,"6,700,000원",6분 전,판매중,https://www.daangn.com/kr/buy-sell/debeers-hc193ggoti9c/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,샤넬 24p cc로고 진주 하트 귀걸이,"700,000원",6분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%A4%EB%84%AC-24p-cc%EB%A1%9C%EA%B3%A0-%EC%A7%84%EC%A3%BC-%ED%95%98%ED%8A%B8-%EA%B7%80%EA%B1%B8%EC%9D%B4-uyhzar5scqxh/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,에르메스 스카프 트윌리,"30,000원",6분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%90%EB%A5%B4%EB%A9%94%EC%8A%A4-%EC%8A%A4%EC%B9%B4%ED%94%84-%ED%8A%B8%EC%9C%8C%EB%A6%AC-5o5b3ipheyxh/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,에르메스 스카프 핑크 트윌리,"30,000원",6분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%90%EB%A5%B4%EB%A9%94%EC%8A%A4-%EC%8A%A4%EC%B9%B4%ED%94%84-%ED%95%91%ED%81%AC-%ED%8A%B8%EC%9C%8C%EB%A6%AC-oyogkdrcif7t/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,마르카토 먼로 레트로 호피 선글라스,"90,000원",끌올 6분 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A7%88%EB%A5%B4%EC%B9%B4%ED%86%A0-%EB%A8%BC%EB%A1%9C-%EB%A0%88%ED%8A%B8%EB%A1%9C-%ED%98%B8%ED%94%BC-%EC%84%A0%EA%B8%80%EB%9D%BC%EC%8A%A4-tmkj3ne8h781/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,에르메스 스카프 트윌리 블루 하트,"30,000원",7분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%90%EB%A5%B4%EB%A9%94%EC%8A%A4-%EC%8A%A4%EC%B9%B4%ED%94%84-%ED%8A%B8%EC%9C%8C%EB%A6%AC-%EB%B8%94%EB%A3%A8-%ED%95%98%ED%8A%B8-9axz8em5a5s2/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,루이비통 스카프 블랙 모노그램,"30,000원",7분 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A3%A8%EC%9D%B4%EB%B9%84%ED%86%B5-%EC%8A%A4%EC%B9%B4%ED%94%84-%EB%B8%94%EB%9E%99-%EB%AA%A8%EB%85%B8%EA%B7%B8%EB%9E%A8-5ucvc8qxwskz/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
여성잡화,디올 체크 스카프 트윌리,"30,000원",8분 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%94%94%EC%98%AC-%EC%B2%B4%ED%81%AC-%EC%8A%A4%EC%B9%B4%ED%94%84-%ED%8A%B8%EC%9C%8C%EB%A6%AC-xygrqcow3wro/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
