카테고리,상품명,가격,작성일자,판매상태,URL
가구/인테리어,시스템렉 시스템 행거,"20,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8B%9C%EC%8A%A4%ED%85%9C%EB%A0%89-%EC%8B%9C%EC%8A%A4%ED%85%9C-%ED%96%89%EA%B1%B0-5t9f4iirjpb8/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가구/인테리어,검은 고양이 인형 세트,"4,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B2%80%EC%9D%80-%EA%B3%A0%EC%96%91%EC%9D%B4-%EC%9D%B8%ED%98%95-%EC%84%B8%ED%8A%B8-v8k7rjbknjuq/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가구/인테리어,등받이 쿠션,나눔,2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%93%B1%EB%B0%9B%EC%9D%B4-%EC%BF%A0%EC%85%98-jgvuyrhq2w9a/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가구/인테리어,바지걸이 8개,"10,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B0%94%EC%A7%80%EA%B1%B8%EC%9D%B4-8%EA%B0%9C-yq2ya3bcx4h1/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가구/인테리어,블루투스 협탁 스피커,"150,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B8%94%EB%A3%A8%ED%88%AC%EC%8A%A4-%ED%98%91%ED%83%81-%EC%8A%A4%ED%94%BC%EC%BB%A4-z3fs15ks9kgg/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가구/인테리어,코하드블랑 규조토 석고방향제,"10,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%BD%94%ED%95%98%EB%93%9C%EB%B8%94%EB%9E%91-%EA%B7%9C%EC%A1%B0%ED%86%A0-%EC%84%9D%EA%B3%A0%EB%B0%A9%ED%96%A5%EC%A0%9C-s9x8fjxhto1a/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가구/인테리어,사토가구 거실장,"70,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%82%AC%ED%86%A0%EA%B0%80%EA%B5%AC-%EA%B1%B0%EC%8B%A4%EC%9E%A5-qosod65qj4av/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가구/인테리어,유압식 빔프로젝터 스크린 80인치(1630*1220),"150,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%9C%A0%EC%95%95%EC%8B%9D-%EB%B9%94%ED%94%84%EB%A1%9C%EC%A0%9D%ED%84%B0-%EC%8A%A4%ED%81%AC%EB%A6%B0-80%EC%9D%B8%EC%B9%98-1630-1220-jq3t94gn4aj7/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가구/인테리어,작은 책상 테이블,"10,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%9E%91%EC%9D%80-%EC%B1%85%EC%83%81-%ED%85%8C%EC%9D%B4%EB%B8%94-dxuwrmsczpr1/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가구/인테리어,흰색 원형 테이블,"40,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%9D%B0%EC%83%89-%EC%9B%90%ED%98%95-%ED%85%8C%EC%9D%B4%EB%B8%94-ucuw38zs235b/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
가구/인테리어,철제 테이블,"10,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%B2%A0%EC%A0%9C-%ED%85%8C%EC%9D%B4%EB%B8%94-sidgw9ckdyqg/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
