카테고리,상품명,가격,작성일자,판매상태,URL
생활/주방,빈플러스 마이더치 M550,"54,000원",55분 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B9%88%ED%94%8C%EB%9F%AC%EC%8A%A4-%EB%A7%88%EC%9D%B4%EB%8D%94%EC%B9%98-m550-59e4o337oor1/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
생활/주방,스타벅스 그린 사이렌 텀블러 새상품입니다,"7,000원",끌올 59분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4-%EA%B7%B8%EB%A6%B0-%EC%82%AC%EC%9D%B4%EB%A0%8C-%ED%85%80%EB%B8%94%EB%9F%AC-%EC%83%88%EC%83%81%ED%92%88%EC%9E%85%EB%8B%88%EB%8B%A4-su2uob5gtz1d/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
생활/주방,새것 lg 스타일러 옷걸이 배송해드림,"5,500원",끌올 1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%88%EA%B2%83-lg-%EC%8A%A4%ED%83%80%EC%9D%BC%EB%9F%AC-%EC%98%B7%EA%B1%B8%EC%9D%B4-%EB%B0%B0%EC%86%A1%ED%95%B4%EB%93%9C%EB%A6%BC-dx855p5k185c/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
생활/주방,업소용 식기세척기 팝니다.,"200,000원",끌올 1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%85%EC%86%8C%EC%9A%A9-%EC%8B%9D%EA%B8%B0%EC%84%B8%EC%B2%99%EA%B8%B0-%ED%8C%9D%EB%8B%88%EB%8B%A4-ib4xt1x7eyhc/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
생활/주방,네슬레 돌체구스토 커피 캡슐 머신,"50,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%84%A4%EC%8A%AC%EB%A0%88-%EB%8F%8C%EC%B2%B4%EA%B5%AC%EC%8A%A4%ED%86%A0-%EC%BB%A4%ED%94%BC-%EC%BA%A1%EC%8A%90-%EB%A8%B8%EC%8B%A0-k91s2byuuu89/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
생활/주방,접착 후크 무타공 액자걸이 벽걸이,"5,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%A0%91%EC%B0%A9-%ED%9B%84%ED%81%AC-%EB%AC%B4%ED%83%80%EA%B3%B5-%EC%95%A1%EC%9E%90%EA%B1%B8%EC%9D%B4-%EB%B2%BD%EA%B1%B8%EC%9D%B4-9hytctxuguz3/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
생활/주방,페리에주에 샴페인 글라스,"40,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%8E%98%EB%A6%AC%EC%97%90%EC%A3%BC%EC%97%90-%EC%83%B4%ED%8E%98%EC%9D%B8-%EA%B8%80%EB%9D%BC%EC%8A%A4-y67y1h9esmn9/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
생활/주방,블랙색상 접시,"3,000원",끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B8%94%EB%9E%99%EC%83%89%EC%83%81-%EC%A0%91%EC%8B%9C-b8oxeiw1cbac/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
생활/주방,에비츄 머그컵,"3,000원",끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%90%EB%B9%84%EC%B8%84-%EB%A8%B8%EA%B7%B8%EC%BB%B5-bftnwb9aruam/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
생활/주방,빨래 건조대.2간.(놋슬지.않는.알니늄샤시),"8,000원",3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B9%A8%EB%9E%98-%EA%B1%B4%EC%A1%B0%EB%8C%80-2%EA%B0%84-%EB%86%8B%EC%8A%AC%EC%A7%80-%EC%95%8A%EB%8A%94-%EC%95%8C%EB%8B%88%EB%8A%84%EC%83%A4%EC%8B%9C-57pnzks7hwbq/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035
