카테고리,상품명,가격,작성일자,판매상태,URL
티켓/교환권,cu 츄파츕스 (바코드전송),250원,11분 전,판매중,https://www.daangn.com/kr/buy-sell/cu-%EC%B8%84%ED%8C%8C%EC%B8%95%EC%8A%A4-%EB%B0%94%EC%BD%94%EB%93%9C%EC%A0%84%EC%86%A1-yz91ybv8cs94/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
티켓/교환권,아이블룸 치즈케이크 스퀴시& 고양이 스퀴시 세트2개 합쳐서 15000,"15,000원",끌올 15분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%EB%B8%94%EB%A3%B8-%EC%B9%98%EC%A6%88%EC%BC%80%EC%9D%B4%ED%81%AC-%EC%8A%A4%ED%80%B4%EC%8B%9C-%EA%B3%A0%EC%96%91%EC%9D%B4-%EC%8A%A4%ED%80%B4%EC%8B%9C-%EC%84%B8%ED%8A%B82%EA%B0%9C-%ED%95%A9%EC%B3%90%EC%84%9C-15000-33jninu6t3ra/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
티켓/교환권,롯데시네마 예매권 2장 일괄판매,"19,000원",18분 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A1%AF%EB%8D%B0%EC%8B%9C%EB%84%A4%EB%A7%88-%EC%98%88%EB%A7%A4%EA%B6%8C-2%EC%9E%A5-%EC%9D%BC%EA%B4%84%ED%8C%90%EB%A7%A4-rvhdr3iiz1yk/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
티켓/교환권,스타벅스 e-프리퀀시 미션 판매,"4,000원",20분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4-e-%ED%94%84%EB%A6%AC%ED%80%80%EC%8B%9C-%EB%AF%B8%EC%85%98-%ED%8C%90%EB%A7%A4-wc4b95ari2u8/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
티켓/교환권,롯데 자이언츠 띠부실-나균안 신윤후,"2,000원",49분 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A1%AF%EB%8D%B0-%EC%9E%90%EC%9D%B4%EC%96%B8%EC%B8%A0-%EB%9D%A0%EB%B6%80%EC%8B%A4-%EB%82%98%EA%B7%A0%EC%95%88-%EC%8B%A0%EC%9C%A4%ED%9B%84-bjvsuyjk1ibt/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
티켓/교환권,스타벅스 프리퀀시 미션1 일반2 총3개,"9,500원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4-%ED%94%84%EB%A6%AC%ED%80%80%EC%8B%9C-%EB%AF%B8%EC%85%981-%EC%9D%BC%EB%B0%982-%EC%B4%9D3%EA%B0%9C-ur8sz3qt6b8k/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
티켓/교환권,야놀자할인쿠폰코드나눔합니다!,나눔,1시간 전,판매완료,https://www.daangn.com/kr/buy-sell/%EC%95%BC%EB%86%80%EC%9E%90%ED%95%A0%EC%9D%B8%EC%BF%A0%ED%8F%B0%EC%BD%94%EB%93%9C%EB%82%98%EB%88%94%ED%95%A9%EB%8B%88%EB%8B%A4-i51t2v87oupr/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
티켓/교환권,메가박스 러브콤보 2000원 할인쿠폰(쿠폰번호전송),500원,끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A9%94%EA%B0%80%EB%B0%95%EC%8A%A4-%EB%9F%AC%EB%B8%8C%EC%BD%A4%EB%B3%B4-2000%EC%9B%90-%ED%95%A0%EC%9D%B8%EC%BF%A0%ED%8F%B0-%EC%BF%A0%ED%8F%B0%EB%B2%88%ED%98%B8%EC%A0%84%EC%86%A1-uuqnbaseny8p/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
티켓/교환권,스타벅스 아메리카노 기프티콘 10장 일괄판매,"38,000원",2시간 전,판매완료,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%83%80%EB%B2%85%EC%8A%A4-%EC%95%84%EB%A9%94%EB%A6%AC%EC%B9%B4%EB%85%B8-%EA%B8%B0%ED%94%84%ED%8B%B0%EC%BD%98-10%EC%9E%A5-%EC%9D%BC%EA%B4%84%ED%8C%90%EB%A7%A4-229tnmjfj2vh/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
티켓/교환권,문화상품권 2만원일괄,"18,000원",2시간 전,판매완료,https://www.daangn.com/kr/buy-sell/%EB%AC%B8%ED%99%94%EC%83%81%ED%92%88%EA%B6%8C-2%EB%A7%8C%EC%9B%90%EC%9D%BC%EA%B4%84-syt5pc7pg223/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
