카테고리,상품명,가격,작성일자,판매상태,URL
뷰티/미용,입생로랑 몽 파리 헤어 미스트 새상품,"40,000원",7분 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%9E%85%EC%83%9D%EB%A1%9C%EB%9E%91-%EB%AA%BD-%ED%8C%8C%EB%A6%AC-%ED%97%A4%EC%96%B4-%EB%AF%B8%EC%8A%A4%ED%8A%B8-%EC%83%88%EC%83%81%ED%92%88-i2swqjc91d22/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,브리셰 스칼프 케어 샴푸 토닉 탈모 샴푸 세트 인영 공구 같이 구매하실 분,"17,000원",9분 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B8%8C%EB%A6%AC%EC%85%B0-%EC%8A%A4%EC%B9%BC%ED%94%84-%EC%BC%80%EC%96%B4-%EC%83%B4%ED%91%B8-%ED%86%A0%EB%8B%89-%ED%83%88%EB%AA%A8-%EC%83%B4%ED%91%B8-%EC%84%B8%ED%8A%B8-%EC%9D%B8%EC%98%81-%EA%B3%B5%EA%B5%AC-%EA%B0%99%EC%9D%B4-%EA%B5%AC%EB%A7%A4%ED%95%98%EC%8B%A4-%EB%B6%84-a3vkobap27od/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,라메르 아이 컨센트레이트 15ml 새상품,"169,000원",끌올 23분 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%9D%BC%EB%A9%94%EB%A5%B4-%EC%95%84%EC%9D%B4-%EC%BB%A8%EC%84%BC%ED%8A%B8%EB%A0%88%EC%9D%B4%ED%8A%B8-15ml-%EC%83%88%EC%83%81%ED%92%88-yjswjvi8orq2/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,비플레인 녹두 수딩 크림 (새상품),"8,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B9%84%ED%94%8C%EB%A0%88%EC%9D%B8-%EB%85%B9%EB%91%90-%EC%88%98%EB%94%A9-%ED%81%AC%EB%A6%BC-%EC%83%88%EC%83%81%ED%92%88-bdyrima39jup/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,닥터오라클 레티놀 크림 (새상품),"7,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%8B%A5%ED%84%B0%EC%98%A4%EB%9D%BC%ED%81%B4-%EB%A0%88%ED%8B%B0%EB%86%80-%ED%81%AC%EB%A6%BC-%EC%83%88%EC%83%81%ED%92%88-fdcrhtrjr8e1/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,토라든 저분자 콜라겐 탄력 크림 (새상품),"10,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%86%A0%EB%9D%BC%EB%93%A0-%EC%A0%80%EB%B6%84%EC%9E%90-%EC%BD%9C%EB%9D%BC%EA%B2%90-%ED%83%84%EB%A0%A5-%ED%81%AC%EB%A6%BC-%EC%83%88%EC%83%81%ED%92%88-im6ev439qsqi/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,토리든 세라마이드 크림 (새상품),"10,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%86%A0%EB%A6%AC%EB%93%A0-%EC%84%B8%EB%9D%BC%EB%A7%88%EC%9D%B4%EB%93%9C-%ED%81%AC%EB%A6%BC-%EC%83%88%EC%83%81%ED%92%88-954d48utd7ep/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,MINIC 미닉 콜라드 그린 올인원 x문장군,"21,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/minic-%EB%AF%B8%EB%8B%89-%EC%BD%9C%EB%9D%BC%EB%93%9C-%EA%B7%B8%EB%A6%B0-%EC%98%AC%EC%9D%B8%EC%9B%90-x%EB%AC%B8%EC%9E%A5%EA%B5%B0-p1kjrzymjq8x/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,"새상품 / 아쿠아 디 파르마 피오니아 노빌레, 매그놀리아 노빌레 오 드 퍼품 50ml","150,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%88%EC%83%81%ED%92%88-%EC%95%84%EC%BF%A0%EC%95%84-%EB%94%94-%ED%8C%8C%EB%A5%B4%EB%A7%88-%ED%94%BC%EC%98%A4%EB%8B%88%EC%95%84-%EB%85%B8%EB%B9%8C%EB%A0%88-%EB%A7%A4%EA%B7%B8%EB%86%80%EB%A6%AC%EC%95%84-%EB%85%B8%EB%B9%8C%EB%A0%88-%EC%98%A4-%EB%93%9C-%ED%8D%BC%ED%92%88-50ml-qpq8dm3vu723/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,딕셔니스트 아미노산 크림 (새상품),"12,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%94%95%EC%85%94%EB%8B%88%EC%8A%A4%ED%8A%B8-%EC%95%84%EB%AF%B8%EB%85%B8%EC%82%B0-%ED%81%AC%EB%A6%BC-%EC%83%88%EC%83%81%ED%92%88-a7ny1dupaigo/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,Iwlt 장미토너 300ml(새상품),"15,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/iwlt-%EC%9E%A5%EB%AF%B8%ED%86%A0%EB%84%88-300ml-%EC%83%88%EC%83%81%ED%92%88-kaqqxrb6r998/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,비플레인 녹두 모공 타이트업 세럼 (새상품),"8,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B9%84%ED%94%8C%EB%A0%88%EC%9D%B8-%EB%85%B9%EB%91%90-%EB%AA%A8%EA%B3%B5-%ED%83%80%EC%9D%B4%ED%8A%B8%EC%97%85-%EC%84%B8%EB%9F%BC-%EC%83%88%EC%83%81%ED%92%88-zede7eavsei6/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,롬앤 베러 댄 팔레트 샌디드 브리즈 가든 미개봉,"18,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A1%AC%EC%95%A4-%EB%B2%A0%EB%9F%AC-%EB%8C%84-%ED%8C%94%EB%A0%88%ED%8A%B8-%EC%83%8C%EB%94%94%EB%93%9C-%EB%B8%8C%EB%A6%AC%EC%A6%88-%EA%B0%80%EB%93%A0-%EB%AF%B8%EA%B0%9C%EB%B4%89-v88ffig7d6hc/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,샤넬 파우치,"16,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%A4%EB%84%AC-%ED%8C%8C%EC%9A%B0%EC%B9%98-s3kpraghwmgd/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,(새상품) 레브론 섀도우 004호 로지 브라운,"10,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%88%EC%83%81%ED%92%88-%EB%A0%88%EB%B8%8C%EB%A1%A0-%EC%84%80%EB%8F%84%EC%9A%B0-004%ED%98%B8-%EB%A1%9C%EC%A7%80-%EB%B8%8C%EB%9D%BC%EC%9A%B4-1ynuiof7eid7/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,스킨푸드 시카 바하 토너 패드 리필 40매,"4,500원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%ED%82%A8%ED%91%B8%EB%93%9C-%EC%8B%9C%EC%B9%B4-%EB%B0%94%ED%95%98-%ED%86%A0%EB%84%88-%ED%8C%A8%EB%93%9C-%EB%A6%AC%ED%95%84-40%EB%A7%A4-8uzeqe8hrmid/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,(새상품) 바이오힐보 콜라겐 톤업 선크림,"10,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%88%EC%83%81%ED%92%88-%EB%B0%94%EC%9D%B4%EC%98%A4%ED%9E%90%EB%B3%B4-%EC%BD%9C%EB%9D%BC%EA%B2%90-%ED%86%A4%EC%97%85-%EC%84%A0%ED%81%AC%EB%A6%BC-mhegthvjb18r/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,"[새상품] 정샘물 쿠션 본품+리필포함, 17호 페어라이트","22,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%88%EC%83%81%ED%92%88-%EC%A0%95%EC%83%98%EB%AC%BC-%EC%BF%A0%EC%85%98-%EB%B3%B8%ED%92%88-%EB%A6%AC%ED%95%84%ED%8F%AC%ED%95%A8-17%ED%98%B8-%ED%8E%98%EC%96%B4%EB%9D%BC%EC%9D%B4%ED%8A%B8-9z4rzd5ejb1f/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,데이지크 럭스 글로우 하이라이터 01 샤인 베이지,"7,000원",끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%8D%B0%EC%9D%B4%EC%A7%80%ED%81%AC-%EB%9F%AD%EC%8A%A4-%EA%B8%80%EB%A1%9C%EC%9A%B0-%ED%95%98%EC%9D%B4%EB%9D%BC%EC%9D%B4%ED%84%B0-01-%EC%83%A4%EC%9D%B8-%EB%B2%A0%EC%9D%B4%EC%A7%80-ahmyh7owivev/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,프레데릭 말 포트레이트 오브 레이디 100ml 향수,"460,000원",끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%ED%94%84%EB%A0%88%EB%8D%B0%EB%A6%AD-%EB%A7%90-%ED%8F%AC%ED%8A%B8%EB%A0%88%EC%9D%B4%ED%8A%B8-%EC%98%A4%EB%B8%8C-%EB%A0%88%EC%9D%B4%EB%94%94-100ml-%ED%96%A5%EC%88%98-oq1456jwf1vq/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
뷰티/미용,[새상품] Dr.root 모링가잎차 tea,"6,000원",끌올 3시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%83%88%EC%83%81%ED%92%88-dr-root-%EB%AA%A8%EB%A7%81%EA%B0%80%EC%9E%8E%EC%B0%A8-tea-ymikdgccy47o/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
