카테고리,상품명,가격,작성일자,판매상태,URL
건강기능식품,연세 키즈텐 유산균 30포 새상품 ×3박스,"60,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%B0%EC%84%B8-%ED%82%A4%EC%A6%88%ED%85%90-%EC%9C%A0%EC%82%B0%EA%B7%A0-30%ED%8F%AC-%EC%83%88%EC%83%81%ED%92%88-3%EB%B0%95%EC%8A%A4-63c1zkppwrv4/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,고려은단 비타민C 1000 이지+비타민D 새상품,"15,000원",7시간 전,판매완료,https://www.daangn.com/kr/buy-sell/%EA%B3%A0%EB%A0%A4%EC%9D%80%EB%8B%A8-%EB%B9%84%ED%83%80%EB%AF%BCc-1000-%EC%9D%B4%EC%A7%80-%EB%B9%84%ED%83%80%EB%AF%BCd-%EC%83%88%EC%83%81%ED%92%88-1wpjkujuetju/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,정관장 에브리타임 리미티드 30포 미개봉,"85,000원",끌올 24시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%A0%95%EA%B4%80%EC%9E%A5-%EC%97%90%EB%B8%8C%EB%A6%AC%ED%83%80%EC%9E%84-%EB%A6%AC%EB%AF%B8%ED%8B%B0%EB%93%9C-30%ED%8F%AC-%EB%AF%B8%EA%B0%9C%EB%B4%89-at3odazvh1vj/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,락토핏 골드 유산균 새제품,"9,000원",1일 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%9D%BD%ED%86%A0%ED%95%8F-%EA%B3%A8%EB%93%9C-%EC%9C%A0%EC%82%B0%EA%B7%A0-%EC%83%88%EC%A0%9C%ED%92%88-i2bbb1p7ghri/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,뉴트리포유 멀티비타민(카카오톡 선물하기) 5.28(수) 까지,"23,000원",끌올 2일 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%89%B4%ED%8A%B8%EB%A6%AC%ED%8F%AC%EC%9C%A0-%EB%A9%80%ED%8B%B0%EB%B9%84%ED%83%80%EB%AF%BC-%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%86%A1-%EC%84%A0%EB%AC%BC%ED%95%98%EA%B8%B0-5-28-%EC%88%98-%EA%B9%8C%EC%A7%80-aai1nj9rt3pr/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,광동 비타500 데일리스틱 - 2g x 30포 (60g),"15,000원",끌올 2일 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B4%91%EB%8F%99-%EB%B9%84%ED%83%80500-%EB%8D%B0%EC%9D%BC%EB%A6%AC%EC%8A%A4%ED%8B%B1-2g-x-30%ED%8F%AC-60g-oy5uiq8ag8fg/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,도펠헤르츠 마그네슘 비타민B 엽산 세트,"20,000원",끌올 4일 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%8F%84%ED%8E%A0%ED%97%A4%EB%A5%B4%EC%B8%A0-%EB%A7%88%EA%B7%B8%EB%84%A4%EC%8A%98-%EB%B9%84%ED%83%80%EB%AF%BCb-%EC%97%BD%EC%82%B0-%EC%84%B8%ED%8A%B8-gfxjxmvvhw9g/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,정관장 에브리타임 샷 코어,"70,000원",4일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%A0%95%EA%B4%80%EC%9E%A5-%EC%97%90%EB%B8%8C%EB%A6%AC%ED%83%80%EC%9E%84-%EC%83%B7-%EC%BD%94%EC%96%B4-svup4sx7xp9e/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,6년근 VIP 홍삼정스틱 3박스,"40,000원",5일 전,판매완료,https://www.daangn.com/kr/buy-sell/6%EB%85%84%EA%B7%BC-vip-%ED%99%8D%EC%82%BC%EC%A0%95%EC%8A%A4%ED%8B%B1-3%EB%B0%95%EC%8A%A4-pxgwp339it25/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,NutriforU 듀얼+이뮨 멀티비타민,"23,000원",5일 전,판매중,https://www.daangn.com/kr/buy-sell/nutriforu-%EB%93%80%EC%96%BC-%EC%9D%B4%EB%AE%A8-%EB%A9%80%ED%8B%B0%EB%B9%84%ED%83%80%EB%AF%BC-p46fkbk3uizf/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,퓨어랩스 골든핏 바이탈 밸런스 12포 / 15000,"15,000원",6일 전,판매완료,https://www.daangn.com/kr/buy-sell/%ED%93%A8%EC%96%B4%EB%9E%A9%EC%8A%A4-%EA%B3%A8%EB%93%A0%ED%95%8F-%EB%B0%94%EC%9D%B4%ED%83%88-%EB%B0%B8%EB%9F%B0%EC%8A%A4-12%ED%8F%AC-15000-1knzop78yfy6/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,(김혜수 광고) 뉴트리 에버콜라겐 타입 비오틴 50포,"27,000원",끌올 7일 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B9%80%ED%98%9C%EC%88%98-%EA%B4%91%EA%B3%A0-%EB%89%B4%ED%8A%B8%EB%A6%AC-%EC%97%90%EB%B2%84%EC%BD%9C%EB%9D%BC%EA%B2%90-%ED%83%80%EC%9E%85-%EB%B9%84%EC%98%A4%ED%8B%B4-50%ED%8F%AC-fz4f5yk7gop3/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,정관장 화애락 터닝미 30포 미개봉,"115,000원",끌올 19일 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%A0%95%EA%B4%80%EC%9E%A5-%ED%99%94%EC%95%A0%EB%9D%BD-%ED%84%B0%EB%8B%9D%EB%AF%B8-30%ED%8F%AC-%EB%AF%B8%EA%B0%9C%EB%B4%89-ugrmers721d3/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,골든핏 바이탈 밸런스 120g / 2통 / 일괄 55000,"55,000원",끌올 20일 전,판매완료,https://www.daangn.com/kr/buy-sell/%EA%B3%A8%EB%93%A0%ED%95%8F-%EB%B0%94%EC%9D%B4%ED%83%88-%EB%B0%B8%EB%9F%B0%EC%8A%A4-120g-2%ED%86%B5-%EC%9D%BC%EA%B4%84-55000-uaiaeewfnax1/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,정관장-다보록 여유요,"40,000원",끌올 1개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%A0%95%EA%B4%80%EC%9E%A5-%EB%8B%A4%EB%B3%B4%EB%A1%9D-%EC%97%AC%EC%9C%A0%EC%9A%94-2cewbjj2y2ve/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,[새상품] 뉴트리바이탈 대장 크린 식이섬유/차전차피/유산균 프로바이오틱스,"9,000원",1개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%EC%83%88%EC%83%81%ED%92%88-%EB%89%B4%ED%8A%B8%EB%A6%AC%EB%B0%94%EC%9D%B4%ED%83%88-%EB%8C%80%EC%9E%A5-%ED%81%AC%EB%A6%B0-%EC%8B%9D%EC%9D%B4%EC%84%AC%EC%9C%A0-%EC%B0%A8%EC%A0%84%EC%B0%A8%ED%94%BC-%EC%9C%A0%EC%82%B0%EA%B7%A0-%ED%94%84%EB%A1%9C%EB%B0%94%EC%9D%B4%EC%98%A4%ED%8B%B1%EC%8A%A4-o1gdgi5fv8qf/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,[기프트박스]오쏘몰 비타민 7일분 여성,"27,000원",끌올 1개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B8%B0%ED%94%84%ED%8A%B8%EB%B0%95%EC%8A%A4-%EC%98%A4%EC%8F%98%EB%AA%B0-%EB%B9%84%ED%83%80%EB%AF%BC-7%EC%9D%BC%EB%B6%84-%EC%97%AC%EC%84%B1-b88jcdegugcc/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,화애락터닝미,"100,000원",끌올 1개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%ED%99%94%EC%95%A0%EB%9D%BD%ED%84%B0%EB%8B%9D%EB%AF%B8-di15fe73wgr6/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,오쏘몰 + 에르메스 콜라보_에르메스 헤어 바디 어메니티 4종 세트,"60,000원",끌올 1개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%98%A4%EC%8F%98%EB%AA%B0-%EC%97%90%EB%A5%B4%EB%A9%94%EC%8A%A4-%EC%BD%9C%EB%9D%BC%EB%B3%B4-%EC%97%90%EB%A5%B4%EB%A9%94%EC%8A%A4-%ED%97%A4%EC%96%B4-%EB%B0%94%EB%94%94-%EC%96%B4%EB%A9%94%EB%8B%88%ED%8B%B0-4%EC%A2%85-%EC%84%B8%ED%8A%B8-d8z1iyfva5k7/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,고려은단 멀티비타민 60정 미개봉 새제품,"11,000원",1개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%EA%B3%A0%EB%A0%A4%EC%9D%80%EB%8B%A8-%EB%A9%80%ED%8B%B0%EB%B9%84%ED%83%80%EB%AF%BC-60%EC%A0%95-%EB%AF%B8%EA%B0%9C%EB%B4%89-%EC%83%88%EC%A0%9C%ED%92%88-s6tm23vy248j/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,비타바움 비타민B12 컴플렉스 8 (30일분),"30,000원",1개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%EB%B9%84%ED%83%80%EB%B0%94%EC%9B%80-%EB%B9%84%ED%83%80%EB%AF%BCb12-%EC%BB%B4%ED%94%8C%EB%A0%89%EC%8A%A4-8-30%EC%9D%BC%EB%B6%84-e91q2pxkhwsf/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,바이탈뷰티 메타그린 골드 90정,"30,000원",1개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%EB%B0%94%EC%9D%B4%ED%83%88%EB%B7%B0%ED%8B%B0-%EB%A9%94%ED%83%80%EA%B7%B8%EB%A6%B0-%EA%B3%A8%EB%93%9C-90%EC%A0%95-w4gdnkn1nz4n/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,아임비타 멀티비타민 이뮨샷,"12,000원",2개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9E%84%EB%B9%84%ED%83%80-%EB%A9%80%ED%8B%B0%EB%B9%84%ED%83%80%EB%AF%BC-%EC%9D%B4%EB%AE%A8%EC%83%B7-881ovt313jdc/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,스위치온 다이어트 단백질 쉐이크 41포,"130,000원",2개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%EC%8A%A4%EC%9C%84%EC%B9%98%EC%98%A8-%EB%8B%A4%EC%9D%B4%EC%96%B4%ED%8A%B8-%EB%8B%A8%EB%B0%B1%EC%A7%88-%EC%89%90%EC%9D%B4%ED%81%AC-41%ED%8F%AC-jkzn1k8o3pka/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,정관장 에브리타임,"35,000원",2개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%EC%A0%95%EA%B4%80%EC%9E%A5-%EC%97%90%EB%B8%8C%EB%A6%AC%ED%83%80%EC%9E%84-xfhbkrdbyjhs/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,오쏘몰 이뮨 30개입 두박스 판매합니다,가격 없음,2개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%EC%98%A4%EC%8F%98%EB%AA%B0-%EC%9D%B4%EB%AE%A8-30%EA%B0%9C%EC%9E%85-%EB%91%90%EB%B0%95%EC%8A%A4-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-3x9pzpzj4ok5/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,아이비타 멀티비타민 데일리 60정 2개 새상품 일괄,"7,000원",2개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%EB%B9%84%ED%83%80-%EB%A9%80%ED%8B%B0%EB%B9%84%ED%83%80%EB%AF%BC-%EB%8D%B0%EC%9D%BC%EB%A6%AC-60%EC%A0%95-2%EA%B0%9C-%EC%83%88%EC%83%81%ED%92%88-%EC%9D%BC%EA%B4%84-xnxbph2ne2sk/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,엘지생활건강 오메가3 기획,"56,000원",끌올 3개월 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%98%EC%A7%80%EC%83%9D%ED%99%9C%EA%B1%B4%EA%B0%95-%EC%98%A4%EB%A9%94%EA%B0%803-%EA%B8%B0%ED%9A%8D-wq88qs8zrx9m/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,다이어트보조제 비너츄슬림핏 비너구미 다이어트식품,"50,000원",끌올 3개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%EB%8B%A4%EC%9D%B4%EC%96%B4%ED%8A%B8%EB%B3%B4%EC%A1%B0%EC%A0%9C-%EB%B9%84%EB%84%88%EC%B8%84%EC%8A%AC%EB%A6%BC%ED%95%8F-%EB%B9%84%EB%84%88%EA%B5%AC%EB%AF%B8-%EB%8B%A4%EC%9D%B4%EC%96%B4%ED%8A%B8%EC%8B%9D%ED%92%88-2c9i23mn4bng/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,홍삼정 로얄 50g 새상품,"45,000원",3개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%ED%99%8D%EC%82%BC%EC%A0%95-%EB%A1%9C%EC%96%84-50g-%EC%83%88%EC%83%81%ED%92%88-pr95x6vfk88p/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,정관장 에브리타임 오리지널 30포(미개봉),"70,000원",끌올 3개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%EC%A0%95%EA%B4%80%EC%9E%A5-%EC%97%90%EB%B8%8C%EB%A6%AC%ED%83%80%EC%9E%84-%EC%98%A4%EB%A6%AC%EC%A7%80%EB%84%90-30%ED%8F%AC-%EB%AF%B8%EA%B0%9C%EB%B4%89-73renxnch3v9/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,종근당 락토핏 골드 6개,"30,000원",3개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%EC%A2%85%EA%B7%BC%EB%8B%B9-%EB%9D%BD%ED%86%A0%ED%95%8F-%EA%B3%A8%EB%93%9C-6%EA%B0%9C-uu2bcuzybxjz/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,Pm주스 피트라인 핏라인 리스토레이트,"20,000원",3개월 전,판매완료,https://www.daangn.com/kr/buy-sell/pm%EC%A3%BC%EC%8A%A4-%ED%94%BC%ED%8A%B8%EB%9D%BC%EC%9D%B8-%ED%95%8F%EB%9D%BC%EC%9D%B8-%EB%A6%AC%EC%8A%A4%ED%86%A0%EB%A0%88%EC%9D%B4%ED%8A%B8-mddqv3rjfi4r/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
건강기능식품,정관장 에브리타임 리미티드 10포,"12,000원",3개월 전,판매완료,https://www.daangn.com/kr/buy-sell/%EC%A0%95%EA%B4%80%EC%9E%A5-%EC%97%90%EB%B8%8C%EB%A6%AC%ED%83%80%EC%9E%84-%EB%A6%AC%EB%AF%B8%ED%8B%B0%EB%93%9C-10%ED%8F%AC-cxf3gyfcy36w/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
