카테고리,상품명,가격,작성일자,판매상태,URL
디지털기기,YF 쏘나타 11년식 12년형 1인신조 판매,"4,800,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/yf-%EC%8F%98%EB%82%98%ED%83%80-11%EB%85%84%EC%8B%9D-12%EB%85%84%ED%98%95-1%EC%9D%B8%EC%8B%A0%EC%A1%B0-%ED%8C%90%EB%A7%A4-rtk7sri7dxv9/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
디지털기기,루이비통 나노그램 다모플라주 스피커입니다.,"1,700,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A3%A8%EC%9D%B4%EB%B9%84%ED%86%B5-%EB%82%98%EB%85%B8%EA%B7%B8%EB%9E%A8-%EB%8B%A4%EB%AA%A8%ED%94%8C%EB%9D%BC%EC%A3%BC-%EC%8A%A4%ED%94%BC%EC%BB%A4%EC%9E%85%EB%8B%88%EB%8B%A4-3bqt8b8c4xr3/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
디지털기기,조니워커 블루투스 스피커 새제품,"12,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%A1%B0%EB%8B%88%EC%9B%8C%EC%BB%A4-%EB%B8%94%EB%A3%A8%ED%88%AC%EC%8A%A4-%EC%8A%A4%ED%94%BC%EC%BB%A4-%EC%83%88%EC%A0%9C%ED%92%88-yrxfwut1r6iz/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
디지털기기,B&W 805D3 화이트 신품급입니다,"3,500,000원",1시간 전,판매중,https://www.daangn.com/kr/buy-sell/b-w-805d3-%ED%99%94%EC%9D%B4%ED%8A%B8-%EC%8B%A0%ED%92%88%EA%B8%89%EC%9E%85%EB%8B%88%EB%8B%A4-tmwhqrxiryhu/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
디지털기기,FPS 게임셋팅 라이젠 7800X3D 4070 ti 윈도우 정품 팝니다.,"2,750,000원",끌올 1시간 전,판매중,https://www.daangn.com/kr/buy-sell/fps-%EA%B2%8C%EC%9E%84%EC%85%8B%ED%8C%85-%EB%9D%BC%EC%9D%B4%EC%A0%A0-7800x3d-4070-ti-%EC%9C%88%EB%8F%84%EC%9A%B0-%EC%A0%95%ED%92%88-%ED%8C%9D%EB%8B%88%EB%8B%A4-qqwyq9kd8ca5/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
디지털기기,에어팟맥스 스그,"330,000원",끌올 1시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%90%EC%96%B4%ED%8C%9F%EB%A7%A5%EC%8A%A4-%EC%8A%A4%EA%B7%B8-abi1525mzs17/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
디지털기기,"소니 디카 dsc u20, 인스타감성","180,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%86%8C%EB%8B%88-%EB%94%94%EC%B9%B4-dsc-u20-%EC%9D%B8%EC%8A%A4%ED%83%80%EA%B0%90%EC%84%B1-g7jrnxoez8io/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
디지털기기,KT강남 02-××××-0005(전화번호),"8,000,000원",끌올 2시간 전,판매중,https://www.daangn.com/kr/buy-sell/kt%EA%B0%95%EB%82%A8-02-0005-%EC%A0%84%ED%99%94%EB%B2%88%ED%98%B8-14gh82unwko2/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
디지털기기,드리스 반 노튼 원피스 36S,"110,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%93%9C%EB%A6%AC%EC%8A%A4-%EB%B0%98-%EB%85%B8%ED%8A%BC-%EC%9B%90%ED%94%BC%EC%8A%A4-36s-ttcmxzzygzbh/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
디지털기기,Sudio N2 Pro 이어폰 새상품,"80,000원",2시간 전,판매중,https://www.daangn.com/kr/buy-sell/sudio-n2-pro-%EC%9D%B4%EC%96%B4%ED%8F%B0-%EC%83%88%EC%83%81%ED%92%88-dx56unuse96v/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032
